Datetime,Tweet Id,Text,Username,Type,Slow,Accident,Closure,Lane Reduction,Ramp,Stunt Driving
2021-09-12 17:17:43+00:00,1437103139082149891,"61 charges were laid including 4 #stuntdriving , 32 speeding, 5 improper muffler, 1 escooter on sidewalk and 1 person had their licence suspended for 3 day for being within ""warn range"".
#SlowDown #GetThereWithCare",OPSTrafficCM,,Slow,,,,,
2021-09-12 17:17:42+00:00,1437103138239094784,"Officers were present in Barrhaven, Kanata, Orleans and the ByWard Market for #NoiseMaker this weekend.
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-09-11 18:50:57+00:00,1436764214127910915,Rappel - dès minuit - suspension de 30jrs plutôt que 7 pour #manoeuvrespérilleuses https://t.co/WG51h0PVI1,OPSTrafficCM,,,,,,,
2021-09-11 18:49:13+00:00,1436763781661708294,Reminder- as of midnight- more changes to #stuntdriving penalties https://t.co/ZTioFQSaRR,OPSTrafficCM,,,,,,,
2021-09-11 17:24:14+00:00,1436742391080304641,"Our officers had the honor to provide a police escort for the Firefighter's National Memorial Day weekend in Ottawa, yesterday.
@OttawaPolice @OttFire 
Hier, ns avons eu l'honneur d'escorter nos collègues @OttFire pour la fin de semaine commémorative des pompiers morts en service https://t.co/toP0iGkeFZ",OPSTrafficCM,,,,,,,
2021-09-07 00:27:00+00:00,1435036847831408649,"Blitz sur la 174/ 10ie Ligne- 6 contraventions et 2 #manoeuvrespérilleuses 
145km et 174km dans une zone de 80km/hr.
#Ralentissez #RoulezPrudemment",OPSTrafficCM,,,,,,,
2021-09-07 00:27:00+00:00,1435036846875193345,"Labor Day Traffic Blitz on the 174/Tenth Line resulted in 6 tickets and 2 #stuntdriving 
145km and 174 km in an 80km/h area.
#SlowDown #GetThereWithCare 
@OttawaPolice",OPSTrafficCM,,Slow,,,,,
2021-09-05 21:04:03+00:00,1434623385875660803,"#stuntdriving, #manoeuvrespérilleuses 
Hwy 7/Dwyer Hill Rd- 160 - 100km/h
Eagleson Rd/417- 104 - 60km/h
Greenbank/Malvern Rd- 118 - 60km/h
Innes Rd- 153 - 80km/h
174/Jeanne d'Arc- 142 - 80km/h
174/10th Line- 200 - 80km/h
174/10th Line- 137 - 80km/h
#SlowDown #Ralentissez",OPSTrafficCM,,Slow,,,,,
2021-09-05 21:04:03+00:00,1434623385015885826,"Résultats projet #NoiseMaker- 56 constats émis.
7 #manoeuvrespérilleuses 
24 pour de la vitesse
9 silencieux non conformes
5 ne pas s'arrêter à une arrêt et plusieurs autres infractions 
#RoulezPrudemment",OPSTrafficCM,,,,,,,
2021-09-05 21:04:03+00:00,1434623383703113736,"#NoiseMaker resulted in 56 charges: 
7 #stuntdriving 
24 speeding
9 improper muffler
5 fail to stop at stop sign and several other violations.
#GetThereWithCare 
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-09-04 01:53:30+00:00,1433971451783176194,"Un début de soirée occupé côté #manoeuvrespérilleuses 
Sur la 174- 200km dans une zone de 80, en plus des travailleurs étaient présents.
Sur l'autoroute 7- 160km dans une zone de 100km/hr
Sur Innes- 153km dans une zone de 80km/hr
#Inacceptable #Ralentissez",OPSTrafficCM,,,,,,,
2021-09-04 01:53:30+00:00,1433971450847842308,"Busy #stuntdriving night in Ottawa so far!
On the 174- 200km, with workers present, in an 80km/h 
On Hwy 7- 160km in a 100km/h
Innes Rd- 153km in an 80km/h
#Unacceptable #SlowDown 
@OttawaPolice",OPSTrafficCM,,Slow,,,,,
2021-09-02 20:39:45+00:00,1433530103481372675,"#manoeuvrespérilleuses sur la 174 ajd.
Un G1 non accompagné fut intercepté roulant à 131km dans une zone de 80km/hr avec des travailleurs présents.

RAPPEL: Dès le 12 septembre la suspension du permis sera de 30jrs plutôt que 7 pour une accusation de #manoeuvrespérilleuses",OPSTrafficCM,,,,,,,
2021-09-02 20:39:44+00:00,1433530102642581509,"#stuntdriving on the 174 today.
Unaccompanied G1 stopped going 131km in an 80km/hr area with workers present.
Licence suspended for 7 days. Vehicle impounded for 14. #SLOWDOWN 
@OttawaPolice

REMINDER: September 12th licence suspension - 30 days instead of 7 for #stuntdriving",OPSTrafficCM,,Slow,,,,,
2021-08-31 23:15:02+00:00,1432844409402531844,"#stuntdriving on Robertson Rd near Bells Corners.
154km in an 80km/hr area
Licence suspended for 7 days, vehicle impounded for 14.
#SlowDown 
@OttawaPolice 

#manoeuvrespérilleuses sur le chemin Robertson 
154km - zone de 80km/hr
Permis suspendu pour 7jr, véhicule saisi pour 14.",OPSTrafficCM,,Slow,,,,,
2021-08-31 12:06:22+00:00,1432676132197961729,"Innes East of Blair is currently submerged. PLEASE slow down  and follow directions given by the officers .
@OttawaPolice
#ottnews

Innes à l'est de Blair est présentement couvert d'eau. RALENTISSEZ et suivez les directives des agents sur les lieux. https://t.co/BTpIPxFmwB https://t.co/vY4WpRim4b",OPSTrafficCM,,Slow,,,,,
2021-08-30 18:06:19+00:00,1432404330066350089,"#manoeuvrespérilleuses sur Bronson /Brewer Parc ajd.
G2 intercepté roulant à 131km dans une zone de 60km/hr.

RAPPEL - à partir du 12 septembre, lorsque qq'un est accusé de #manoeuvrespérilleuses leur permis sera suspendu pour 30jrs plutôt que 7.
#Ralentissez",OPSTrafficCM,,,,,,,
2021-08-30 18:06:19+00:00,1432404328602603522,"#stuntdriving on Bronson/Brewer Park today.
G2 driver stopped going 131km in a posted 60km/hr area.

REMINDER - September 12th- licence suspension goes from 7 days to 30 days when you are charged with #stuntdriving 
#SlowDown 
@OttawaPolice",OPSTrafficCM,,Slow,,,Lane Reduction,,
2021-08-30 12:22:55+00:00,1432317908076609536,"Les étudiants retournent en classe au cours des prochaines semaines. Conducteurs - attendez-vous à un trafic piétonnier et cycliste accru et soyez prêt à vous arrêter pour les autobus scolaires.
#RetourEnClasse2021
@OttawaPolice https://t.co/gieNjCJ6Mh",OPSTrafficCM,,,,,,,
2021-08-30 12:21:43+00:00,1432317607147941889,"Students are returning to school in the next few weeks.  Drivers - expect increased pedestrian and cycling traffic and be prepared to stop for school buses.
#BacktoSchool2021 
@OttawaPolice https://t.co/3Kerp50nSw",OPSTrafficCM,,,,,,,
2021-08-29 11:27:11+00:00,1431941495880310784,"Pour 1 des conducteur ce fut la DEUXIÈME fois pour des #manoeuvrespérilleuses en 4 semaines
1 autre venait d'apparaître à la cour relativement à une accusation de #manoeuvrespérilleuses de plus tôt cette année.
#leçonnonapprise",OPSTrafficCM,,,,,,,
2021-08-29 11:27:11+00:00,1431941495133777924,"For 1 of the driver's charged, this is that person's SECOND #stuntdriving in 4 weeks.
For another, they just appeared in court this past week for a #stuntdriving charge received this past year.
#LessonNotLearned",OPSTrafficCM,,,,,,,
2021-08-29 11:27:10+00:00,1431941493309255681,"#NoiseMaker #stuntdriving 
Bronson/Brewer way- 104km in a 60km/h
Bowesville/Ficko Cres- 119km in a 60km/h
Strandherd/Longfields- 124km in a 60km/h
2X on 174/Jeanne d'Arc- 145km and 131km in an 80km/h 
West Hunt Club/Greenbank- 141km in an 80km/h
@OttawaPolice https://t.co/ZZOTd9SyVy",OPSTrafficCM,,,,,,,
2021-08-29 10:59:08+00:00,1431934436552101889,"Resultats du projet #NoiseMaker de la FDS
61 accusations portées 
6 #manoeuvrespérilleuses 
1 facultés affaiblies par la drogue 
31 vitesse
4 silencieux non conforme
Nos agents étaient à Orleans, Billings Bridge, Barrhaven, Kanata et aux alentours du parc Vincent Massey Park",OPSTrafficCM,,,,,,,
2021-08-29 10:59:08+00:00,1431934435709100032,"Weekend #NoiseMaker results:
61 charges laid
6 #stuntdriving charges 
1 impaired by drugs
31 speeding
4 improper muffler
Officers were in Orleans, Billings Bridge, Barrhaven, Kanata and Vincent Massey Park areas.
@OttawaPolice @SROttawa @MaddOttawa",OPSTrafficCM,,,,,,,
2021-08-26 11:19:51+00:00,1430852485103689734,"Driving instructor stopped for #stuntdriving yesterday.
101km in a 50km/h area on King Edward.
#SlowDown @OttawaPolice 

Formateur d'une école de conduite intercepté pour #manoeuvrespérilleuses hier.
101km dans une zone de 50km/hr sur King Edward. #Ralentissez",OPSTrafficCM,,Slow,,,,,
2021-08-25 16:27:05+00:00,1430567418062049285,"Un Blitz sur la sécurité des véhicules commerciaux a eu lieu hier avec nos partenaires @ONtransport
14 🚚 inspectés
19 accusations portées relativement à des problèmes tels qu'un permis inapproprié, la sécurité du chargement et des inspections quotidiennes.
4 🚚 mis hors service",OPSTrafficCM,,,,,,,
2021-08-25 16:27:05+00:00,1430567416766025737,"A joint Commercial Vehicle Safety Blitz was held yesterday with our partners @ONtransport
14 vehicles were inspected
19 charges were laid in relation to issues such as Improper licence, load security and daily inspections.
4 vehicles were placed out of service
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-08-20 19:41:30+00:00,1428804405890064386,"The weekend and warm weather are upon us. If you choose to enjoy dome drinks PLEASE choose your ride home.
@OttawaPolice @MADD_Ottawa @SROttawa 
La FDS est arrivée ainsi que la chaleur. Vs planifiez vs rafraîchir avec qqs ""drinks""? SVP planifiez votre retour à la maison.",OPSTrafficCM,,,,,,,
2021-08-19 20:35:28+00:00,1428455595322003457,"G1, suspendu et non accompagné, fut intercepté au volant d'un véhicule aujourd'hui.
Véhicule saisi pour 7 jrs et RV à la cour pour le conducteur.
#leçonnonapprise",OPSTrafficCM,,,,,,,
2021-08-19 20:35:27+00:00,1428455594122481664,"Suspended, unaccompanied, G1 driver stopped while driving today. Vehicle impounded for 7 days and court date issued
#lessonnotlearned
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-08-18 20:52:02+00:00,1428097377261531140,"Notre équipe de la circulation et @ONtransport se sont concentrés sur la distraction au volant et les ceintures de sécurité aujoud'hui. Au total, 28 contraventions ont été émis.
#LaisseFaireLeCellulaire",OPSTrafficCM,,,,,,,
2021-08-18 20:52:01+00:00,1428097375369838605,"Our traffic team along with @ONtransport were out today focusing on distracted driving and seat belts. A total of 28 tickets were issued.
#LeaveThePhoneAlone 
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-08-16 20:29:43+00:00,1427366987630579721,"#stuntdriving on the 174.
139km in an 80km/h area with workers present.
Same driver was charged with #stuntdriving in 2020
#SlowDown 
@OttawaPolice 

#manoeuvrespérilleuses sur la 174.
139km dans une zone de 80km/hr avec des travailleurs de la construction présents.
#Ralentissez https://t.co/CKlbfP8i0c",OPSTrafficCM,,Slow,,,,,
2021-08-15 14:51:56+00:00,1426919593839370242,"Last night #NoiseMaker #stuntdriving 
417/Kirkwood- 21yr old- 175km in 100km/h
Riverside Drive- 30yr old- 115km in 60km/h
Hunt Club Rd/Pike St, 35yr old- 112km in 60km/h Bronson Ave/Brewer, 18yr old G2- 104km in 60km/h
417/Parkdale, 18yr male G2, 156km in 100km/h
@OttawaPolice https://t.co/ZYWVZ6sYWT",OPSTrafficCM,,,,,,,
2021-08-15 00:35:29+00:00,1426704060300865537,"Conducteur de 21 ans intercepté roulant à 175km ...oui vs avez bien lu- 175km, sur la 417 à la hauteur de Kirkwood (zone de 100km/hr).
#manoeuvrespérilleuses = permis suspendu pour 7 jrs et véhicule saisi pour 14.
#Ralentissez https://t.co/TBHCsxgqrq",OPSTrafficCM,,,,,,,
2021-08-15 00:33:19+00:00,1426703513325813760,"21yr old driver stopped going 175km... that is right 175km on the 417/Kirkwood, which is a 100km/h area.
#stuntdriving = licence suspended for 7 day and vehicle impounded for 14.
#SlowDown 
@OttawaPolice https://t.co/yafcwKt1sw",OPSTrafficCM,,Slow,,,,,
2021-08-14 15:01:51+00:00,1426559699386834950,"Reminder that your car is a heavy machine.
@OttawaPolice @MaddOttawa
@SROttawa
@NHTSAgov
https://t.co/BBWmgIWNiG",OPSTrafficCM,,,,,,,
2021-08-13 19:53:56+00:00,1426270817793544195,"Not a great start to the weekend.
There have been 2 accidents with injuries involving impaired drivers so far today.
Airport Pkway/Hunt Club and
Single vehicle in Manotick.
Please #DriveSober this weekend.
@MaddOttawa @OttawaPolice @SROttawa",OPSTrafficCM,,,,,,,
2021-08-13 17:34:44+00:00,1426235786710630403,"Early this morning a #stuntdriving was stopped going 135km in an 80km/h area on the 174.
31 yr old G1 unaccompanied driver has had his licence suspended for 7days and his car impounded for 14.
#SlowDown 
@OttawaPolice",OPSTrafficCM,,Slow,,,,,
2021-08-11 22:51:07+00:00,1425590633058689033,"#stuntdriving past Carleton University? Bad decision..
32 yr old driving a rental was stopped going 112km in a 60km/h area.
Licence suspended for 7 days and vehicle impounded for 14.
#SlowDown 
@OttawaPolice https://t.co/tkWHub2jXU",OPSTrafficCM,,Slow,,,,,
2021-08-09 18:38:31+00:00,1424802289223704576,"Être accusé de conduite avec les facultés affaiblies entraîne une suspension immédiate du permis de 90 jours, une mise en fourrière du véhicule de 7 jours et une comparution devant la cour.
@MaddOttawa @SROttawa https://t.co/Jpba7haJnp",OPSTrafficCM,,,,,,,
2021-08-09 18:38:31+00:00,1424802286363107329,"La police d'Ottawa continue de voir entre 10 et 18 accusations de conduite avec facultés affaiblies au cours des fins de semaine d'été.

La FDS dernière ne faisant pas exception avec 12 conducteurs inculpés.
@OttawaPolice",OPSTrafficCM,,,,,,,
2021-08-09 18:36:33+00:00,1424801790973906951,"Being charged with impaired driving results in an immediate 90 day license suspension, 7 day vehicle impoundment and a court date.
@MaddOttawa https://t.co/zvXMcCF8jJ",OPSTrafficCM,,,,,,,
2021-08-09 18:36:32+00:00,1424801788142698497,"@OttawaPolice continues to see double digit impaired driving charges during the summer weekends.

With the latest being no exception- 12 drivers charged.",OPSTrafficCM,,,,,,,
2021-08-09 15:40:36+00:00,1424757514235752451,"Remember that even small amounts of alcohol can impair your ability to drive.
#ottnews 
@MaddOttawa @SROttawa 

N'oubliez pas que même une faible quantité d'alcool peut affecter votre capacité de conduire.
#ottnouvelles https://t.co/TPzwbRTdRA",OPSTrafficCM,,,,,,,
2021-08-08 17:36:29+00:00,1424424288392728576,"#StuntDriving midday today on the 417 between Walkley and Innes.
G2 was stopped going 167km in a 100km/h zone.
Licence gone for 7 days and vehicle impounded for 14.
@OttawaPolice 

G2 intercepté roulant 167km dans une zone de 100km/hr sur la 417 entre Walkley et Innes. https://t.co/pIw537m9m9",OPSTrafficCM,,,,,,,Stunt Driving
2021-08-08 14:10:32+00:00,1424372459269197827,"#NoiseMaker results from last night: 33 charges were laid, including 11 for speeding.
Our officers also assisted with the road closures due to the police operation on Baseline Rd.
@OttawaPolice",OPSTrafficCM,,,,Closure,,,
2021-08-07 14:46:25+00:00,1424019099659685888,Correction 108 charges were laid last night. https://t.co/Abs834tRGJ,OPSTrafficCM,,,,,,,
2021-08-07 10:37:26+00:00,1423956443208818690,"• Strandherd Dr/Claridge Dr- 18yr old G2- 112km in a 60km/h
• Dunrobin Rd/Rochon Way- 28yr old- 103km in a 60km/h
#SlowDown #ottnews",OPSTrafficCM,,Slow,,,,,
2021-08-07 10:37:26+00:00,1423956442068004867,"• Huntmar Dr/Coriolis Crt- 67 yr old- 107km in a 60km/h
• Ariport Parkway/Brookfield Rd- 40yr old- 125km in a 70km/h
• Bronson Ave/Brewer Way- 63 yr old- 114km in a 60km/h
• Greenbank Rd/Highbury Dr- 49 yr old M2- 118km in a 60km/h",OPSTrafficCM,,,,,,,
2021-08-07 10:37:25+00:00,1423956440679653378,"Following are the #stuntdriving and ages included as some of you have requested them:
• Longfields Dr/Bren Maur Dr- 23 yr old G2- 110km in a 60km/h
• Longfields Dr/Cambrian Rd- 19yr old G2- 127km in a 60km/h
• Hunt Club Dr/Pike Rd- 56 yr old- 105km in a 60km/h
#SlowDown",OPSTrafficCM,,Slow,,,,,
2021-08-07 10:37:25+00:00,1423956439270367233,"#NoiseMaker resulted in 103 charges laid last night.
Of those 9 were #stuntdriving ⬇️ another 63 were for speeding and other various HTA offenses.
@OttawaPolice https://t.co/4HMs6Mj88c",OPSTrafficCM,,,,,,,
2021-08-06 18:33:13+00:00,1423713788164026371,"#NoiseMaker #GetThereWithCare #SlowDown 
@OttawaPolice https://t.co/nQalFH24Jv",OPSTrafficCM,,Slow,,,,,
2021-08-06 18:28:44+00:00,1423712660936396800,"#NoiseMaker #RoulezPrudemment #Ralentissez 
@OttawaPolice https://t.co/xZD7mwdKGj",OPSTrafficCM,,,,,,,
2021-08-05 23:05:35+00:00,1423419945778614275,"#stuntdriving on Bank St at Conroy Rd.
🚗 stopped going 113km in a 70km/h area.
#SlowDown 
@OttawaPolice 

#manoeuvrespérilleuses sur la rue Bank / chemin Conroy.
🚗 intercepté roulant à 113km dans une zone de 70km/hr
#Ralentissez https://t.co/s7iaEttyeZ",OPSTrafficCM,,Slow,,,,,
2021-08-05 20:06:24+00:00,1423374850832453635,"G2 intercepté roulant à 140km dans une zone de 80km/hr.
Permis suspendu pour 7 jrs, 🚗 saisi pour 14.
#Ralentissez",OPSTrafficCM,,,,,,,
2021-08-05 20:06:23+00:00,1423374849221832716,"G2 charged with #stuntdriving on the 174 at Tenth Line.
140km in an 80km/h area with workers present.
Licence suspended for 7 days and vehicle impounded for 14.
#SlowDown 
@OttawaPolice https://t.co/GnyRg7JsSb",OPSTrafficCM,,Slow,,,,,
2021-08-05 19:09:36+00:00,1423360558548541446,"Reminder: the speed limit has changed on the 174 between Montreal Rd and Trim Rd.
It is now 80km/h.
#ottnews
@OttawaPolice 

Rappel: La limite de vitesse a baissé sur la 174 entre les chemins Montreal et Trim.
La limite est maintenant 80km/hr
#ottnouvelles https://t.co/HpcVN8Wvys",OPSTrafficCM,,,,,,,
